input, magic
1.731159e-29, 0x5F32FC34
2.081343e-37, 0x5F3A4C0D
1.944635e-36, 0x5F335119
1.195088e-23, 0x5F3ABA98
7.238956e-21, 0x5F3759DF
1.710999e-28, 0x5F3759DF
2.723192e-21, 0x5F3544D2
5.595298e-32, 0x5F3A407A
9.111134e-17, 0x5F30362A
4.222171e-36, 0x5F328937
1.958912e-27, 0x5F32098C
2.890143e-15, 0x5F362D76
5.978796e-12, 0x5F32329E
4.636933e-14, 0x5F3759DF
1.751545e-10, 0x5F345EF0
4.751251e-14, 0x5F3738B1
1.241755e-21, 0x5F301531
4.062986e-37, 0x5F338D2F
3.067497e-19, 0x5F324D14
2.618172e-24, 0x5F35CF45
1.441218e-09, 0x5F306582
2.507951e-17, 0x5F325FA8
1.007331e-36, 0x5F363852
2.728988e-32, 0x5F325626
7.085622e-34, 0x5F3BA2B8
8.829698e-19, 0x5F3F4356
6.669934e-21, 0x5F35D5AF
8.677234e-12, 0x5F31F2A8
2.572862e-25, 0x5F3759DF
9.216406e-27, 0x5F34832A
9.414498e-19, 0x5F3CDC59
3.415098e-06, 0x5F39CF37
4.442216e-30, 0x5F317D97
1.925559e-15, 0x5F320A5A
5.371534e-18, 0x5F312996
7.656270e-26, 0x5F31E3E5
1.256251e-03, 0x5F346B4C
1.150908e-01, 0x5F324CF2
1.997900e-07, 0x5F3759DF
1.312419e-16, 0x5F358D50
7.390497e-36, 0x5F310E97
3.498842e-05, 0x5F2FF346
3.204365e-03, 0x5F3759DF
1.004120e-34, 0x5F328F86
8.534386e-30, 0x5F32A3E8
1.622122e-09, 0x5F316E20
9.141072e-08, 0x5F314853
1.082002e-16, 0x5F36E757
2.704342e-30, 0x5F3759DF
1.139367e-37, 0x5F320F4E
4.673903e-28, 0x5F329000
3.245877e-19, 0x5F2FD065
4.384682e-12, 0x5F36677A
2.680910e-14, 0x5F34776D
6.044953e-27, 0x5F314915
6.267676e-20, 0x5F3759DF
7.483392e-03, 0x5F309CA9
7.870436e-10, 0x5F3759DF
2.283666e-17, 0x5F310FB2
5.372142e-12, 0x5F351E63
1.762892e-13, 0x5F34C303
3.417307e-16, 0x5F2DD08D
5.574588e-01, 0x5F3142AB
1.610874e-09, 0x5F314AAA
2.659847e-01, 0x5F3BEC7D
4.932296e-36, 0x5F31453B
1.612096e-01, 0x5F3199C4
1.041025e-01, 0x5F323AEC
2.374773e-23, 0x5F31AB47
3.219732e-10, 0x5F318684
1.203730e-22, 0x5F320550
5.822526e-16, 0x5F316990
9.899316e-04, 0x5F3F9272
2.171036e-10, 0x5F3C2226
1.985164e-04, 0x5F3557DF
8.394194e-32, 0x5F30F02D
1.356478e-02, 0x5F3759DF
8.091690e-29, 0x5F325BB7
4.228878e-24, 0x5F3651D5
2.327566e-04, 0x5F3E54BA
1.078339e-06, 0x5F3759DF
1.934015e-04, 0x5F37099C
1.127420e-01, 0x5F302B61
4.429102e-35, 0x5F3AD6F7
3.787213e-11, 0x5F32137B
5.311814e-02, 0x5F3759DF
1.143373e-16, 0x5F3330D3
9.948921e-16, 0x5F3913E8
2.563208e-29, 0x5F34850F
3.371811e-28, 0x5F3005F8
4.560958e-07, 0x5F32EE91
1.386404e-04, 0x5F340BA0
1.346595e-37, 0x5F30566D
1.802110e-23, 0x5F31ED2E
1.066824e-36, 0x5F32573C
2.706239e-11, 0x5F362530
9.686692e-24, 0x5F34E6E5
2.523369e-15, 0x5F32DD90
3.898000e-03, 0x5F40AFB9
8.163567e-04, 0x5F3759DF
2.380916e-13, 0x5F39DB17
4.522239e-08, 0x5F3759DF
9.048204e-32, 0x5F32A9C7
5.821347e-09, 0x5F310289
7.558802e-32, 0x5F2FD101
1.429213e-10, 0x5F30C69E
5.459639e-30, 0x5F318786
1.996077e-14, 0x5F3402C8
1.007956e-29, 0x5F345E5E
2.866782e-02, 0x5F30C4E9
2.464773e-37, 0x5F34DF44
3.940624e-24, 0x5F3759DF
1.325482e-30, 0x5F2E0B8F
7.589698e-20, 0x5F318665
3.132538e-29, 0x5F327502
2.327848e-01, 0x5F3BB234
1.384650e-29, 0x5F3DB12D
1.244919e-07, 0x5F343802
4.861257e-37, 0x5F3202ED
5.719187e-26, 0x5F3AA80C
5.680081e-25, 0x5F33CD62
2.532744e-17, 0x5F33FDB9
3.542647e-38, 0x5F341833
5.694288e-18, 0x5F30BEF5
1.815864e-06, 0x5F324C16
9.721310e-20, 0x5F31194C
2.381791e-36, 0x5F352BCF
1.654772e-21, 0x5F3380D9
4.134464e-04, 0x5F329366
5.048470e-30, 0x5F2E8329
2.169740e-25, 0x5F3A95DA
5.162784e-07, 0x5F30D299
8.326788e-35, 0x5F3016AA
4.997202e-30, 0x5F3215F7
2.400394e-36, 0x5F34B357
4.154173e-07, 0x5F308899
2.725075e-05, 0x5F32E094
1.195869e-24, 0x5F319E6F
5.070075e-28, 0x5F3093AE
2.728150e-17, 0x5F33E310
2.438109e-20, 0x5F3091FB
5.173387e-22, 0x5F314BF1
6.283167e-18, 0x5F325253
1.660661e-12, 0x5F33DC1A
8.694442e-24, 0x5F329DCE
6.149375e-24, 0x5F346EED
1.418673e-07, 0x5F3759DF
1.077571e-15, 0x5F3698E4
3.072407e-28, 0x5F3642F3
2.012216e-37, 0x5F3759DF
1.712171e-28, 0x5F37637F
6.499481e-06, 0x5F3054D3
1.551400e-31, 0x5F33DDC9
4.104243e-11, 0x5F316BB4
7.066403e-05, 0x5F38830C
2.379349e-19, 0x5F3AEF87
6.713285e-37, 0x5F3A1149
4.838706e-26, 0x5F3759DF
2.290466e-34, 0x5F3759DF
4.879705e-32, 0x5F3ED45E
3.168380e-26, 0x5F301ACA
1.511359e-18, 0x5F315968
6.156075e-07, 0x5F31EAB4
2.265034e-20, 0x5F2D6F9D
1.043615e-08, 0x5F32E73E
7.966771e-19, 0x5F3B1BB1
1.774836e-21, 0x5F33B5FB
8.125771e-14, 0x5F313A81
1.386489e-38, 0x5F3759DF
9.876147e-32, 0x5F3759DF
3.800094e-01, 0x5F2F8EA3
1.220995e-34, 0x5F314E3C
1.788278e-20, 0x5F3315AC
2.925446e-35, 0x5F2FBCB9
3.906374e-06, 0x5F3F2175
3.150770e-31, 0x5F333520
3.684296e-11, 0x5F32F119
2.933930e-36, 0x5F3F9255
1.271822e-29, 0x5F3F0E5C
1.917182e-17, 0x5F3235AE
1.174917e-21, 0x5F30F2DB
8.922700e-16, 0x5F413739
7.605357e-22, 0x5F3BC32C
1.860342e-30, 0x5F3759DF
3.285904e-36, 0x5F3AFFD0
7.694580e-19, 0x5F3AA3F1
1.639980e-29, 0x5F339AF2
1.303006e-04, 0x5F3350D5
3.878509e-22, 0x5F33485F
2.873786e-14, 0x5F3759DF
5.333112e-22, 0x5F31EE3F
1.296036e-02, 0x5F3759DF
8.516752e-04, 0x5F3759DF
2.029908e-20, 0x5F3350DA
2.140006e-14, 0x5F33638D
4.440196e-13, 0x5F340065
7.390066e-26, 0x5F2F7C9A
4.824051e-38, 0x5F3B117D
5.249868e-01, 0x5F34462D
4.871885e-22, 0x5F321ABF
5.802679e-02, 0x5F3C686F
1.125214e-20, 0x5F3759DF
2.999562e-22, 0x5F324D20
1.760908e-06, 0x5F34594A
4.618890e-17, 0x5F36F2EB
3.357596e-37, 0x5F2E0907
3.475978e-20, 0x5F328896
7.860024e-11, 0x5F35E3AF
1.820897e-17, 0x5F32CA43
1.023442e-16, 0x5F320EC9
1.621786e-26, 0x5F34CFA0
1.837138e-25, 0x5F3759DF
5.466938e-28, 0x5F31DC75
8.582665e-05, 0x5F311F0A
4.785396e-13, 0x5F311C64
2.080161e-25, 0x5F3D3986
1.128071e-14, 0x5F355465
1.050340e-01, 0x5F3293A6
3.280197e-18, 0x5F3B5526
5.556256e-29, 0x5F3A6E77
4.860944e-28, 0x5F305E83
1.025481e-19, 0x5F3451BC
2.074213e-28, 0x5F3FBE66
1.852085e-09, 0x5F350E4C
6.536305e-34, 0x5F37BB9E
5.844219e-25, 0x5F326362
2.187392e-38, 0x5F32E342
9.832269e-37, 0x5F356F0D
2.461898e-28, 0x5F3759DF
7.257038e-35, 0x5F312ECB
4.482411e-15, 0x5F349442
1.462348e-31, 0x5F336FF3
1.477366e-35, 0x5F348273
4.814867e-18, 0x5F32110B
4.054200e-25, 0x5F3469F6
1.242662e-23, 0x5F3D02C6
1.300229e-06, 0x5F312BBD
1.684355e-34, 0x5F38F15D
2.015532e-18, 0x5F3158E9
4.224986e-38, 0x5F39F02B
6.181582e-22, 0x5F31E5C5
8.347323e-28, 0x5F3EA938
2.705019e-32, 0x5F338451
4.585612e-25, 0x5F328A0F
2.277273e-23, 0x5F2F55B6
2.197555e-10, 0x5F3ACF06
6.460304e-26, 0x5F34DCDA
3.322997e-25, 0x5F305D0A
7.381722e-35, 0x5F32AB5E
5.209877e-28, 0x5F310ADF
3.769086e-02, 0x5F374D62
1.673215e-27, 0x5F35F0FF
3.577900e-20, 0x5F314261
5.288239e-35, 0x5F3AD1B4
1.036745e-15, 0x5F3759DF
1.449691e-25, 0x5F31BE23
7.201363e-21, 0x5F34DC44
3.393074e-31, 0x5F319503
3.591467e-06, 0x5F3C83C9
1.288078e-32, 0x5F3CB764
1.824822e-36, 0x5F30C919
2.440887e-33, 0x5F35EE31
8.951251e-18, 0x5F331E99
2.273078e-36, 0x5F31FD9F
2.805869e-11, 0x5F34C41F
2.025223e-26, 0x5F2FC070
9.373459e-19, 0x5F3B3944
2.045820e-24, 0x5F342B2A
3.893674e-32, 0x5F3759DF
2.091913e-12, 0x5F320173
5.965263e-03, 0x5F310380
1.341252e-30, 0x5F2FF3BF
3.734450e-04, 0x5F33A990
8.431906e-09, 0x5F31EE35
1.242459e-22, 0x5F30F8ED
5.035159e-09, 0x5F31D9D2
9.820813e-15, 0x5F3450E3
4.103409e-23, 0x5F32ED3C
3.042424e-25, 0x5F313B74
2.084181e-10, 0x5F3825E0
4.468407e-01, 0x5F31778E
4.134407e-09, 0x5F3A4CF9
1.783226e-18, 0x5F32F06A
1.444407e-20, 0x5F400ECF
1.364318e-04, 0x5F322048
7.271982e-37, 0x5F3DEA3A
1.529046e-15, 0x5F2FFCF0
1.899500e-16, 0x5F378AC9
4.534551e-15, 0x5F344715
2.682455e-06, 0x5F35DB07
5.014935e-14, 0x5F39AE41
6.169866e-12, 0x5F31F815
4.820714e-26, 0x5F3D10D8
5.896451e-26, 0x5F3759DF
5.224753e-38, 0x5F37CD63
2.592006e-12, 0x5F320132
6.439647e-17, 0x5F3759DF
6.865347e-14, 0x5F3759DF
6.307855e-23, 0x5F36885E
2.789852e-30, 0x5F3759DF
6.487842e-31, 0x5F3759DF
1.779882e-09, 0x5F32D1B2
7.957225e-23, 0x5F30BCFB
2.710695e-32, 0x5F3378A6
5.457404e-31, 0x5F3258BB
5.212910e-36, 0x5F30D9F6
1.417217e-25, 0x5F3759DF
1.465240e-02, 0x5F3C78D3
7.745392e-15, 0x5F333F44
2.248938e-13, 0x5F3ED4DA
6.300754e-20, 0x5F3759DF
1.837301e-06, 0x5F32355D
5.130332e-02, 0x5F36D0A7
2.818788e-37, 0x5F316978
4.909060e-18, 0x5F354660
2.587500e-31, 0x5F34288F
8.008942e-26, 0x5F2FFBFE
3.902842e-01, 0x5F2E86E2
4.285687e-35, 0x5F3B755B
1.987300e-02, 0x5F32A088
1.061932e-23, 0x5F34A2EB
1.575834e-07, 0x5F30127C
6.508809e-03, 0x5F327891
9.868587e-20, 0x5F357193
1.135207e-35, 0x5F3E1EFA
1.456896e-14, 0x5F3FFD02
5.727478e-38, 0x5F3759DF
3.128500e-28, 0x5F3759DF
2.324488e-26, 0x5F335BE8
1.162233e-35, 0x5F3E34EA
2.724880e-18, 0x5F345412
5.056584e-28, 0x5F311311
1.791800e-15, 0x5F352B92
1.794751e-06, 0x5F33D735
5.656614e-28, 0x5F328B77
1.147946e-34, 0x5F316FFF
1.658309e-28, 0x5F36AF3B
6.537629e-21, 0x5F3759DF
7.139710e-04, 0x5F334801
9.763045e-36, 0x5F36ECD9
1.082901e-22, 0x5F343668
1.685859e-16, 0x5F33EB7A
1.579035e-24, 0x5F353973
3.259679e-28, 0x5F2FB6D7
2.450132e-19, 0x5F38C78D
1.295276e-03, 0x5F32E936
4.885106e-27, 0x5F2F42EE
2.475575e-19, 0x5F387675
4.886363e-19, 0x5F30C77B
5.934113e-18, 0x5F2FA3C1
5.554087e-09, 0x5F2DF694
1.498218e-04, 0x5F3277D6
1.365311e-30, 0x5F303802
3.644708e-12, 0x5F406A0C
1.095769e-37, 0x5F32671E
7.644153e-28, 0x5F39EBAF
3.960881e-01, 0x5F32B4EA
1.613677e-09, 0x5F302D21
1.498734e-16, 0x5F32B094
1.426542e-38, 0x5F3759DF
3.364377e-27, 0x5F3DD51F
1.638786e-28, 0x5F36914D
2.293616e-18, 0x5F322F82
1.981107e-24, 0x5F33629C
3.990479e-02, 0x5F2C8C76
2.582793e-07, 0x5F3DFD36
2.284418e-14, 0x5F3130C3
3.901940e-38, 0x5F3759DF
5.707004e-33, 0x5F3034F5
4.734973e-10, 0x5F337E80
3.831088e-04, 0x5F2A4976
7.545702e-37, 0x5F41066C
1.112339e-19, 0x5F31DE24
2.410979e-03, 0x5F32C677
3.649005e-38, 0x5F327385
3.209849e-21, 0x5F3CE742
1.649264e-25, 0x5F36ED6B
1.133585e-09, 0x5F351233
7.288000e-04, 0x5F33927F
2.909001e-33, 0x5F3CDB91
1.475244e-13, 0x5F2FCF66
1.535108e-03, 0x5F309B62
1.280659e-12, 0x5F3234BE
3.531496e-24, 0x5F3A3E99
8.435643e-06, 0x5F325CC8
1.058087e-32, 0x5F386621
1.404688e-03, 0x5F2F484E
1.971875e-31, 0x5F3D0975
1.597607e-09, 0x5F309054
3.503488e-14, 0x5F31C653
2.241640e-27, 0x5F31B3EB
5.401781e-09, 0x5F3150C6
3.538973e-23, 0x5F3198A9
2.186747e-26, 0x5F333B26
6.096909e-20, 0x5F37E0CE
3.065251e-06, 0x5F3759DF
1.532642e-02, 0x5F3CD746
1.734220e-16, 0x5F343C3D
4.489143e-13, 0x5F34489C
8.363556e-32, 0x5F30F80F
1.671722e-16, 0x5F32AD4C
1.010351e-17, 0x5F3759DF
1.006316e-29, 0x5F350D86
4.304238e-18, 0x5F352FD2
4.196059e-21, 0x5F3759DF
5.258007e-33, 0x5F2FC309
1.067610e-22, 0x5F3603D0
3.790948e-04, 0x5F30FB44
1.263174e-38, 0x5F3B6178
1.718245e-36, 0x5F31938A
7.849237e-16, 0x5F37918D
7.387066e-17, 0x5F32ADEA
1.053022e-30, 0x5F34E3C2
2.438883e-31, 0x5F371C98
4.716090e-31, 0x5F337B5D
5.030382e-32, 0x5F3F53E6
9.626686e-34, 0x5F34320A
9.100267e-10, 0x5F3E7845
8.248967e-33, 0x5F339CED
1.715566e-12, 0x5F3363DF
3.703962e-35, 0x5F33DC18
1.784434e-14, 0x5F334A32
1.801836e-33, 0x5F332A7E
2.621723e-36, 0x5F383FCD
3.800714e-37, 0x5F34D5F6
2.882772e-09, 0x5F3759DF
7.053357e-06, 0x5F33FB8E
8.133598e-10, 0x5F375F63
2.878015e-11, 0x5F341045
1.186247e-09, 0x5F331A79
5.349415e-20, 0x5F3DE800
2.077334e-04, 0x5F3759DF
4.371060e-17, 0x5F35DB8A
3.502935e-35, 0x5F329B6C
6.059248e-18, 0x5F307465
4.424067e-23, 0x5F3759DF
7.105558e-34, 0x5F3AA81A
1.044969e-24, 0x5F33DFEC
3.872298e-03, 0x5F3E4F1F
2.304511e-01, 0x5F3BD14A
2.359063e-14, 0x5F326006
1.244947e-19, 0x5F32CCE1
4.076314e-04, 0x5F34EB6A
3.621783e-20, 0x5F336B92
5.491608e-19, 0x5F339363
2.061338e-10, 0x5F38EB5A
7.420364e-22, 0x5F397F25
1.858731e-28, 0x5F3C1A7E
7.595399e-31, 0x5F3A44C2
1.177703e-11, 0x5F35A492
9.861354e-15, 0x5F31CEA1
2.176335e-11, 0x5F2E5C1F
5.707316e-31, 0x5F2F4B5E
1.911135e-27, 0x5F3214FD
2.504661e-24, 0x5F366708
6.318198e-14, 0x5F398B9B
1.382226e-16, 0x5F2EF544
5.797002e-32, 0x5F3759DF
5.254678e-37, 0x5F32FED3
1.479818e-09, 0x5F2B70F5
2.975254e-31, 0x5F2F600A
3.423430e-23, 0x5F2FF4B8
2.065010e-32, 0x5F2FF0C7
7.672751e-23, 0x5F30E087
6.918563e-27, 0x5F325BA1
2.770889e-21, 0x5F3759DF
1.057901e-06, 0x5F3B4D57
2.145598e-14, 0x5F31E2A9
2.939008e-30, 0x5F3B3D59
1.245458e-21, 0x5F3167F2
5.066906e-35, 0x5F3B9DC7
2.872680e-08, 0x5F33651C
2.332896e-23, 0x5F2E98FD
6.934815e-11, 0x5F3759DF
2.721568e-14, 0x5F339147
9.614035e-03, 0x5F33196B
3.719957e-25, 0x5F2D3210
3.908939e-24, 0x5F3759DF
3.448241e-28, 0x5F307657
3.299920e-26, 0x5F2FED9F
3.738967e-04, 0x5F33E574
6.988044e-35, 0x5F2F24CC
8.936704e-34, 0x5F3759DF
3.906157e-29, 0x5F371F8B
1.817319e-18, 0x5F34AB54
3.654095e-21, 0x5F3CB4AF
5.319553e-32, 0x5F3A6FB0
1.006752e-15, 0x5F39646A
4.413403e-24, 0x5F33A96B
2.291123e-15, 0x5F34C1C0
3.788502e-07, 0x5F31470E
5.382286e-35, 0x5F3759DF
5.265032e-09, 0x5F2FCE4B
3.973552e-04, 0x5F328659
1.517953e-17, 0x5F3AD494
2.153149e-13, 0x5F3B67EF
3.372043e-08, 0x5F3311E6
1.754302e-02, 0x5F39D4DA
1.144477e-08, 0x5F338B38
1.090336e-34, 0x5F31111C
4.702969e-18, 0x5F31CEFD
4.872887e-38, 0x5F40D09F
5.577872e-19, 0x5F33D52F
1.559911e-02, 0x5F3FCA9C
2.899973e-19, 0x5F3155F8
1.899431e-16, 0x5F38139A
1.353707e-17, 0x5F40B2BA
1.660015e-34, 0x5F3759DF
1.937116e-36, 0x5F31D290
4.229849e-34, 0x5F32CA11
1.337883e-04, 0x5F32A094
4.044260e-33, 0x5F32AB56
5.918017e-07, 0x5F32E088
1.963889e-38, 0x5F2F546A
1.189568e-03, 0x5F360029
5.055045e-04, 0x5F33494F
1.985738e-13, 0x5F389C07
2.495710e-17, 0x5F31D3A9
2.036722e-13, 0x5F39206B
8.459540e-19, 0x5F402512
1.912906e-34, 0x5F3B9CC0
8.827101e-24, 0x5F31449D
6.415270e-33, 0x5F35B7C2
6.296496e-15, 0x5F32E04C
3.375917e-06, 0x5F3B30DF
1.337265e-30, 0x5F30D7F2
1.021310e-01, 0x5F3113EB
5.651828e-29, 0x5F3ADEAC
2.552049e-28, 0x5F341B3A
2.791187e-35, 0x5F304138
1.007642e-20, 0x5F364ACF
3.904191e-04, 0x5F30A008
1.602094e-05, 0x5F3C1619
3.414726e-13, 0x5F33FD36
1.655585e-12, 0x5F337C7C
5.829689e-27, 0x5F32B661
3.253776e-38, 0x5F303E03
1.025892e-28, 0x5F365402
1.224490e-28, 0x5F31E849
3.014818e-27, 0x5F3BD6BF
8.462619e-18, 0x5F3174B8
1.160396e-35, 0x5F3C66DB
1.463671e-31, 0x5F358296
2.252402e-01, 0x5F39E199
4.465218e-37, 0x5F2D0B27
2.590776e-23, 0x5F3759DF
8.247538e-16, 0x5F3AA209
5.107406e-25, 0x5F325ED8
6.492928e-09, 0x5F320180
2.909742e-18, 0x5F3759DF
1.124932e-25, 0x5F341B8E
3.229878e-35, 0x5F32831B
2.606894e-24, 0x5F3759DF
2.336649e-28, 0x5F37EB25
1.733883e-38, 0x5F30370D
3.643612e-26, 0x5F321613
5.741888e-15, 0x5F319BFC
6.807589e-09, 0x5F3636FD
3.670051e-01, 0x5F2EB58D
8.345342e-08, 0x5F31C78B
8.204529e-30, 0x5F32412D
7.531961e-22, 0x5F3A9E7B
1.534500e-29, 0x5F3759DF
6.433117e-37, 0x5F3759DF
1.210142e-18, 0x5F2FADAE
9.163493e-14, 0x5F31E54E
1.408429e-13, 0x5F3127B1
1.107851e-37, 0x5F326F95
5.317298e-10, 0x5F311427
4.192383e-17, 0x5F32D969
9.243464e-09, 0x5F3143F0
7.794195e-18, 0x5F323EFA
1.771499e-26, 0x5F3273AF
1.534832e-08, 0x5F41C141
2.350721e-32, 0x5F3759DF
2.518229e-15, 0x5F3307CA
1.129976e-05, 0x5F35400C
1.272102e-06, 0x5F32C37C
5.905726e-12, 0x5F2E9478
6.632009e-32, 0x5F31B51E
5.731496e-16, 0x5F33A1D6
4.250064e-05, 0x5F2FAA4E
2.623891e-20, 0x5F35602F
2.549279e-16, 0x5F3759DF
1.619412e-03, 0x5F30B4D9
1.273768e-31, 0x5F31ECC5
3.412684e-01, 0x5F334CA2
6.453787e-26, 0x5F331B42
1.167812e-25, 0x5F31BCE0
2.226814e-32, 0x5F32E589
4.038156e-16, 0x5F30C1F2
1.969753e-19, 0x5F3A0AE9
1.619490e-23, 0x5F34F9C5
4.629544e-31, 0x5F329ED3
1.340586e-04, 0x5F33B13B
7.811544e-07, 0x5F3759DF
2.506217e-12, 0x5F2EBC55
4.464653e-01, 0x5F2FB3C2
2.298914e-37, 0x5F3759DF
9.721472e-04, 0x5F3D88B3
1.920386e-18, 0x5F31CBA7
2.515481e-38, 0x5F31FD4E
7.169712e-37, 0x5F3F7C31
3.825228e-04, 0x5F2E41C5
3.381647e-07, 0x5F3215F9
3.599906e-18, 0x5F3DC2C3
2.758380e-18, 0x5F34CF96
6.100804e-32, 0x5F3759DF
7.410326e-34, 0x5F3ED0DD
2.569315e-17, 0x5F321F6D
4.997359e-36, 0x5F30D0B6
2.310458e-17, 0x5F318BC8
4.293216e-23, 0x5F35BB5C
8.824272e-08, 0x5F2FFA62
2.205858e-04, 0x5F3C1361
5.006399e-20, 0x5F3B63E1
2.818187e-02, 0x5F300EA9
7.198333e-11, 0x5F374B0E
3.788457e-27, 0x5F376BD3
1.317445e-37, 0x5F32DB55
8.189679e-15, 0x5F33252D
7.088574e-21, 0x5F370771
1.181647e-15, 0x5F337524
7.573820e-10, 0x5F3759DF
2.521311e-38, 0x5F339CD8
3.521783e-08, 0x5F328D92
4.749320e-20, 0x5F3A2857
4.107372e-12, 0x5F37DA8F
2.022758e-20, 0x5F31CED0
1.682610e-22, 0x5F36F882
3.155772e-22, 0x5F31713F
3.607850e-19, 0x5F3114C7
8.706125e-29, 0x5F327366
4.731377e-31, 0x5F32C81A
1.420418e-01, 0x5F332183
5.980342e-06, 0x5F32B86C
1.553278e-37, 0x5F3759DF
4.172708e-36, 0x5F326237
1.004809e-10, 0x5F308161
9.884920e-37, 0x5F3357D7
1.091785e-17, 0x5F34BC8D
1.524490e-01, 0x5F304DD6
2.369026e-30, 0x5F344621
4.717958e-09, 0x5F3759DF
1.405670e-19, 0x5F2F38C5
6.721208e-25, 0x5F3759DF
9.238118e-36, 0x5F33CA8B
2.116022e-37, 0x5F3759DF
3.609475e-06, 0x5F39AB79
4.507667e-01, 0x5F31B738
9.496307e-15, 0x5F3378A9
1.030331e-02, 0x5F2DF52F
5.735605e-26, 0x5F3A71AE
8.100579e-03, 0x5F3444D0
1.287849e-12, 0x5F3259D9
3.038712e-27, 0x5F3E55DB
1.284693e-04, 0x5F3139B0
1.797416e-35, 0x5F32FE6B
3.849457e-19, 0x5F2F0A1C
3.301130e-32, 0x5F2F59CF
1.899702e-32, 0x5F30EE96
4.411725e-35, 0x5F3BB811
4.530042e-24, 0x5F34A80C
1.401286e-12, 0x5F309B71
2.982963e-29, 0x5F312FB9
1.014220e-36, 0x5F35A142
1.556036e-12, 0x5F3315A7
8.242325e-15, 0x5F3276DA
3.606881e-37, 0x5F3435E4
2.270674e-25, 0x5F3A5972
1.045166e-25, 0x5F3759DF
8.881460e-33, 0x5F3375F8
5.362925e-38, 0x5F3759DF
8.909905e-13, 0x5F3E88F9
5.395573e-28, 0x5F30817F
5.821713e-26, 0x5F38646D
1.056637e-09, 0x5F38A339
1.407412e-25, 0x5F319FA6
1.977642e-29, 0x5F2FEEAA
4.065773e-33, 0x5F336B4E
9.698408e-17, 0x5F31AADC
3.537444e-14, 0x5F321F86
3.241979e-09, 0x5F38284A
1.938417e-24, 0x5F31F1AA
1.057125e-27, 0x5F325C7D
2.377603e-01, 0x5F3F09B0
3.937455e-28, 0x5F3448A4
5.923438e-18, 0x5F304395
1.333288e-12, 0x5F324876
4.045780e-32, 0x5F363168
2.054733e-29, 0x5F32D4CA
8.827596e-37, 0x5F3759DF
8.274834e-21, 0x5F33E267
1.010597e-32, 0x5F3755CB
1.548640e-21, 0x5F31E0D9
3.823610e-08, 0x5F314600
7.904420e-07, 0x5F364159
2.282280e-10, 0x5F42D70C
2.719285e-30, 0x5F3759DF
1.625199e-34, 0x5F3759DF
1.069838e-16, 0x5F32111F
3.922641e-28, 0x5F329853
2.462721e-14, 0x5F311270
1.005095e-05, 0x5F2F38FB
7.644847e-10, 0x5F362FA8
5.928945e-28, 0x5F3264C7
3.595763e-21, 0x5F3D770A
3.429631e-17, 0x5F32FAFA
6.969047e-18, 0x5F34E216
1.087166e-11, 0x5F31982B
5.738396e-38, 0x5F3676AE
1.263301e-24, 0x5F3108EB
3.991850e-15, 0x5F3AD932
1.715996e-24, 0x5F33FA2C
1.934914e-14, 0x5F33EC8D
6.503236e-38, 0x5F32D884
1.085104e-30, 0x5F32831F
9.450725e-03, 0x5F32E0A1
4.618872e-15, 0x5F34ECC5
1.095564e-25, 0x5F338E9F
8.852266e-38, 0x5F32E109
4.606920e-18, 0x5F33BAF9
1.293726e-34, 0x5F31B57E
2.821068e-17, 0x5F342C8B
3.145947e-04, 0x5F32A186
1.664531e-08, 0x5F38B174
1.092205e-09, 0x5F3759DF
3.430423e-28, 0x5F3141D1
4.203745e-05, 0x5F31D985
6.142022e-37, 0x5F3635D7
8.113344e-14, 0x5F316E6C
6.112321e-23, 0x5F3841CD
5.359809e-19, 0x5F320D03
2.272571e-22, 0x5F3BA91B
9.174308e-36, 0x5F3322C7
2.074588e-38, 0x5F31D6C9
1.137795e-12, 0x5F3566C5
4.540520e-04, 0x5F3265E8
5.305712e-38, 0x5F3759DF
8.980283e-03, 0x5F322EBF
2.688654e-25, 0x5F32FFCF
1.223152e-19, 0x5F32336C
2.787312e-34, 0x5F313345
1.745926e-05, 0x5F37D2D4
3.207780e-01, 0x5F337330
9.898964e-32, 0x5F3759DF
5.116114e-01, 0x5F349647
4.447860e-21, 0x5F336A55
1.594997e-17, 0x5F3759DF
2.897723e-09, 0x5F348C21
2.546818e-24, 0x5F34D547
2.489245e-29, 0x5F334DE0
5.590801e-03, 0x5F32A297
5.630681e-36, 0x5F33EB24
4.646432e-29, 0x5F3C49FF
6.982886e-01, 0x5F362153
4.215127e-22, 0x5F328097
1.477406e-33, 0x5F33698D
5.295588e-14, 0x5F39D819
2.693339e-25, 0x5F332550
2.397639e-13, 0x5F3FC523
2.838944e-14, 0x5F33A3A3
2.560100e-06, 0x5F322D25
3.356413e-11, 0x5F329995
2.624384e-08, 0x5F345B95
2.560960e-15, 0x5F32DEC5
1.224905e-18, 0x5F319D24
2.278996e-28, 0x5F38603F
9.902585e-14, 0x5F2FB84E
2.275429e-13, 0x5F3BAC1C
1.844085e-11, 0x5F34DA51
5.037864e-27, 0x5F302E11
1.641161e-16, 0x5F333191
1.633930e-35, 0x5F347A3D
1.389950e-16, 0x5F3281BA
1.243767e-03, 0x5F366373
7.667532e-33, 0x5F341AA3
7.403295e-03, 0x5F32E2D0
4.614864e-21, 0x5F306C7C
8.914923e-02, 0x5F31B7A8
2.330096e-08, 0x5F301C8D
2.175432e-18, 0x5F31DCD8
