input, method, guess, after_one, final, iters
1.965096e-02,withoutDiv,7.291328e+00,7.128319e+00,7.133584e+00,2
1.965096e-02,optimal_grid,6.484674e+00,7.134493e+00,7.134493e+00,1
1.965096e-02,Moroz,7.216249e+00,7.138490e+00,7.139857e+00,95
1.366986e-02,Blinn,9.001031e+00,8.546202e+00,8.552575e+00,2
1.366986e-02,QuakeIII,8.460472e+00,8.551494e+00,8.551494e+00,1
1.366986e-02,withoutDiv,8.614332e+00,8.552328e+00,8.552328e+00,1
1.366986e-02,optimal_grid,7.500512e+00,8.554712e+00,8.554712e+00,1
1.366986e-02,Moroz,8.464173e+00,8.559051e+00,8.560504e+00,95
1.219998e-02,Blinn,9.753610e+00,9.017298e+00,9.053439e+00,3
1.219998e-02,QuakeIII,9.213051e+00,9.049343e+00,9.053578e+00,2
1.219998e-02,withoutDiv,9.366911e+00,9.037128e+00,9.053537e+00,2
1.219998e-02,optimal_grid,7.876801e+00,9.050978e+00,8.910737e+00,95
1.219998e-02,Moroz,9.216752e+00,9.057245e+00,9.061535e+00,95
3.802580e-02,Blinn,5.566349e+00,5.100144e+00,5.126256e+00,2
3.802580e-02,QuakeIII,5.296070e+00,5.119814e+00,5.128131e+00,2
3.802580e-02,withoutDiv,5.373000e+00,5.110336e+00,5.128058e+00,2
3.802580e-02,optimal_grid,4.566346e+00,5.131447e+00,5.047242e+00,95
3.802580e-02,Moroz,5.297920e+00,5.124284e+00,5.132657e+00,95
4.229831e-02,Blinn,5.292908e+00,4.832735e+00,4.862141e+00,3
4.229831e-02,QuakeIII,5.022629e+00,4.854243e+00,4.862244e+00,2
4.229831e-02,withoutDiv,5.099559e+00,4.844610e+00,4.862167e+00,2
4.229831e-02,optimal_grid,4.292905e+00,4.864597e+00,4.785549e+00,95
4.229831e-02,Moroz,5.024479e+00,4.858472e+00,4.866535e+00,95
1.596504e-01,Blinn,2.722796e+00,2.487857e+00,2.501718e+00,2
1.596504e-01,QuakeIII,2.587657e+00,2.498364e+00,2.502724e+00,2
1.596504e-01,withoutDiv,2.626122e+00,2.493461e+00,2.502684e+00,2
1.596504e-01,optimal_grid,2.222795e+00,2.504276e+00,2.504276e+00,1
1.596504e-01,Moroz,2.588582e+00,2.500543e+00,2.504934e+00,95
1.249123e-02,Blinn,9.604489e+00,8.917131e+00,8.947292e+00,3
1.249123e-02,QuakeIII,9.063931e+00,8.945125e+00,8.947410e+00,2
1.249123e-02,withoutDiv,9.217791e+00,8.935032e+00,8.947386e+00,2
1.249123e-02,optimal_grid,7.802241e+00,8.946256e+00,8.946256e+00,1
1.249123e-02,Moroz,9.067632e+00,8.952947e+00,8.955272e+00,95
1.581295e-01,Blinn,2.734964e+00,2.499970e+00,2.513734e+00,2
1.581295e-01,QuakeIII,2.599824e+00,2.510376e+00,2.514731e+00,2
1.581295e-01,withoutDiv,2.638289e+00,2.505489e+00,2.514691e+00,2
1.581295e-01,optimal_grid,2.234962e+00,2.516313e+00,2.516313e+00,1
1.581295e-01,Moroz,2.600749e+00,2.512566e+00,2.516952e+00,95
9.301933e-02,Blinn,3.511691e+00,3.268884e+00,3.278152e+00,2
9.301933e-02,QuakeIII,3.376551e+00,3.274373e+00,3.278780e+00,2
9.301933e-02,withoutDiv,3.415016e+00,3.270181e+00,3.278755e+00,2
9.301933e-02,optimal_grid,3.011689e+00,3.276664e+00,3.227057e+00,95
9.301933e-02,Moroz,3.377476e+00,3.277257e+00,3.277257e+00,1
5.235237e-02,Blinn,4.649448e+00,4.361607e+00,4.369947e+00,2
5.235237e-02,QuakeIII,4.379169e+00,4.370481e+00,4.370481e+00,1
5.235237e-02,withoutDiv,4.456099e+00,4.367976e+00,4.370505e+00,2
5.235237e-02,optimal_grid,3.824723e+00,4.370899e+00,4.370899e+00,1
5.235237e-02,Moroz,4.381020e+00,4.374320e+00,4.374347e+00,95
8.428811e-03,Blinn,1.168445e+01,1.085655e+01,1.089209e+01,3
8.428811e-03,QuakeIII,1.114389e+01,1.088344e+01,1.089222e+01,2
8.428811e-03,withoutDiv,1.129775e+01,1.086930e+01,1.089216e+01,2
8.428811e-03,optimal_grid,9.684443e+00,1.089909e+01,1.072038e+01,95
8.428811e-03,Moroz,1.114759e+01,1.089298e+01,1.089298e+01,1
1.700084e-02,Blinn,7.823893e+00,7.674313e+00,7.669747e+00,2
1.700084e-02,QuakeIII,7.553613e+00,7.666849e+00,7.669460e+00,2
1.700084e-02,withoutDiv,7.630543e+00,7.669165e+00,7.669165e+00,1
1.700084e-02,optimal_grid,6.823889e+00,7.674343e+00,7.548455e+00,95
1.700084e-02,Moroz,7.555464e+00,7.673572e+00,7.676198e+00,95
7.422329e-02,Blinn,3.812428e+00,3.671220e+00,3.671220e+00,1
7.422329e-02,QuakeIII,3.677288e+00,3.670521e+00,3.670521e+00,1
7.422329e-02,withoutDiv,3.715753e+00,3.669701e+00,3.669701e+00,1
7.422329e-02,optimal_grid,3.312426e+00,3.672229e+00,3.672229e+00,1
7.422329e-02,Moroz,3.678213e+00,3.673748e+00,3.673764e+00,95
1.650391e-01,Blinn,2.679687e+00,2.446562e+00,2.460511e+00,2
1.650391e-01,QuakeIII,2.544547e+00,2.457292e+00,2.461527e+00,2
1.650391e-01,withoutDiv,2.583012e+00,2.452398e+00,2.461487e+00,2
1.650391e-01,optimal_grid,2.179685e+00,2.462916e+00,2.462916e+00,1
1.650391e-01,Moroz,2.545473e+00,2.459434e+00,2.463701e+00,95
1.174718e-02,Blinn,9.985443e+00,9.181502e+00,9.226237e+00,3
1.174718e-02,QuakeIII,9.444884e+00,9.218598e+00,9.226409e+00,2
1.174718e-02,withoutDiv,9.598744e+00,9.203578e+00,9.226334e+00,2
1.174718e-02,optimal_grid,7.992718e+00,9.220655e+00,9.080848e+00,95
1.174718e-02,Moroz,9.448586e+00,9.226635e+00,9.226635e+00,1
9.109412e-03,Blinn,1.133598e+01,1.042704e+01,1.047723e+01,3
9.109412e-03,QuakeIII,1.079542e+01,1.046281e+01,1.047740e+01,2
9.109412e-03,withoutDiv,1.094928e+01,1.044508e+01,1.047728e+01,2
9.109412e-03,optimal_grid,9.335975e+00,1.048421e+01,1.031212e+01,95
9.109412e-03,Moroz,1.079912e+01,1.047196e+01,1.048664e+01,95
1.240136e-01,Blinn,3.015782e+00,2.834499e+00,2.839331e+00,2
1.240136e-01,QuakeIII,2.880642e+00,2.838761e+00,2.838761e+00,1
1.240136e-01,withoutDiv,2.919107e+00,2.836287e+00,2.839647e+00,2
1.240136e-01,optimal_grid,2.515780e+00,2.841275e+00,2.841275e+00,1
1.240136e-01,Moroz,2.881568e+00,2.841254e+00,2.841254e+00,1
1.462123e-02,Blinn,8.513931e+00,8.274442e+00,8.270309e+00,2
1.462123e-02,QuakeIII,7.986686e+00,8.255651e+00,8.270011e+00,2
1.462123e-02,withoutDiv,8.127233e+00,8.266371e+00,8.270046e+00,2
1.462123e-02,optimal_grid,7.256962e+00,8.271974e+00,8.271974e+00,1
1.462123e-02,Moroz,7.988537e+00,8.262859e+00,8.277314e+00,95
3.190256e-02,Blinn,5.958236e+00,5.587021e+00,5.597965e+00,2
3.190256e-02,QuakeIII,5.687957e+00,5.596555e+00,5.598699e+00,2
3.190256e-02,withoutDiv,5.764887e+00,5.591228e+00,5.598685e+00,2
3.190256e-02,optimal_grid,4.958233e+00,5.601851e+00,5.510366e+00,95
3.190256e-02,Moroz,5.689807e+00,5.601465e+00,5.603619e+00,95
8.464165e-03,Blinn,1.166635e+01,1.083288e+01,1.086932e+01,3
8.464165e-03,QuakeIII,1.112579e+01,1.086032e+01,1.086945e+01,2
8.464165e-03,withoutDiv,1.127965e+01,1.084595e+01,1.086938e+01,2
8.464165e-03,optimal_grid,9.666341e+00,1.087633e+01,1.069796e+01,95
8.464165e-03,Moroz,1.112949e+01,1.086984e+01,1.086984e+01,1
4.772140e-02,Blinn,4.945831e+00,4.556878e+00,4.576279e+00,2
4.772140e-02,QuakeIII,4.675551e+00,4.574496e+00,4.577655e+00,2
4.772140e-02,withoutDiv,4.752481e+00,4.567516e+00,4.577625e+00,2
4.772140e-02,optimal_grid,3.972914e+00,4.575491e+00,4.505434e+00,95
4.772140e-02,Moroz,4.677402e+00,4.578486e+00,4.578486e+00,1
1.627914e-01,Blinn,2.697669e+00,2.463486e+00,2.477447e+00,2
1.627914e-01,QuakeIII,2.562529e+00,2.474149e+00,2.478462e+00,2
1.627914e-01,withoutDiv,2.600994e+00,2.469239e+00,2.478422e+00,2
1.627914e-01,optimal_grid,2.197667e+00,2.479932e+00,2.479932e+00,1
1.627914e-01,Moroz,2.563454e+00,2.476306e+00,2.480651e+00,95
6.637773e-02,Blinn,3.937956e+00,3.883629e+00,3.881536e+00,2
6.637773e-02,QuakeIII,3.802817e+00,3.879033e+00,3.881401e+00,2
6.637773e-02,withoutDiv,3.841282e+00,3.880784e+00,3.880784e+00,1
6.637773e-02,optimal_grid,3.437955e+00,3.883602e+00,3.820164e+00,95
6.637773e-02,Moroz,3.803742e+00,3.882432e+00,3.882432e+00,1
1.162146e-02,Blinn,1.004981e+01,9.229105e+00,9.275998e+00,3
1.162146e-02,QuakeIII,9.509252e+00,9.267331e+00,9.276175e+00,2
1.162146e-02,withoutDiv,9.663112e+00,9.251643e+00,9.276091e+00,2
1.162146e-02,optimal_grid,8.049804e+00,9.271712e+00,9.129832e+00,95
1.162146e-02,Moroz,9.512953e+00,9.275408e+00,9.275408e+00,1
1.571549e-01,Blinn,2.742761e+00,2.507843e+00,2.521527e+00,2
1.571549e-01,QuakeIII,2.607621e+00,2.518174e+00,2.522517e+00,2
1.571549e-01,withoutDiv,2.646086e+00,2.513302e+00,2.522478e+00,2
1.571549e-01,optimal_grid,2.242759e+00,2.524116e+00,2.524116e+00,1
1.571549e-01,Moroz,2.608547e+00,2.520371e+00,2.524745e+00,95
9.870172e-02,Blinn,3.420773e+00,3.171607e+00,3.182266e+00,2
9.870172e-02,QuakeIII,3.285633e+00,3.177991e+00,3.182996e+00,2
9.870172e-02,withoutDiv,3.324098e+00,3.173488e+00,3.182965e+00,2
9.870172e-02,optimal_grid,2.920771e+00,3.181233e+00,3.181233e+00,1
9.870172e-02,Moroz,3.286558e+00,3.180788e+00,3.185804e+00,95
1.099747e-02,Blinn,1.036929e+01,9.479999e+00,9.535492e+00,3
1.099747e-02,QuakeIII,9.828735e+00,9.522078e+00,9.535692e+00,2
1.099747e-02,withoutDiv,9.982595e+00,9.503818e+00,9.535562e+00,2
1.099747e-02,optimal_grid,8.369287e+00,9.538035e+00,9.385270e+00,95
1.099747e-02,Moroz,9.832437e+00,9.530371e+00,9.544099e+00,95
1.746560e-02,Blinn,7.764404e+00,7.571247e+00,7.566999e+00,2
1.746560e-02,QuakeIII,7.494124e+00,7.565690e+00,7.565690e+00,1
1.746560e-02,withoutDiv,7.571054e+00,7.566727e+00,7.566727e+00,1
1.746560e-02,optimal_grid,6.764400e+00,7.571616e+00,7.447346e+00,95
1.746560e-02,Moroz,7.495975e+00,7.572330e+00,7.573379e+00,95
3.603394e-02,Blinn,5.693828e+00,5.243685e+00,5.266365e+00,2
3.603394e-02,QuakeIII,5.423549e+00,5.261021e+00,5.267966e+00,2
3.603394e-02,withoutDiv,5.500479e+00,5.252362e+00,5.267911e+00,2
3.603394e-02,optimal_grid,4.693825e+00,5.271385e+00,5.184864e+00,95
3.603394e-02,Moroz,5.425399e+00,5.265622e+00,5.272608e+00,95
5.597242e-02,Blinn,4.417765e+00,4.225923e+00,4.225923e+00,1
5.597242e-02,QuakeIII,4.147486e+00,4.224593e+00,4.226810e+00,2
5.597242e-02,withoutDiv,4.224416e+00,4.226810e+00,4.226810e+00,1
5.597242e-02,optimal_grid,3.708881e+00,4.227788e+00,4.227788e+00,1
5.597242e-02,Moroz,4.149336e+00,4.228342e+00,4.228342e+00,1
1.968993e-02,Blinn,7.479689e+00,7.122632e+00,7.126289e+00,2
1.968993e-02,QuakeIII,7.209409e+00,7.125075e+00,7.125075e+00,1
1.968993e-02,withoutDiv,7.286339e+00,7.121110e+00,7.126520e+00,2
1.968993e-02,optimal_grid,6.479685e+00,7.127338e+00,7.127338e+00,1
1.968993e-02,Moroz,7.211260e+00,7.131347e+00,7.132787e+00,95
1.124895e-01,Blinn,3.200168e+00,2.971528e+00,2.980914e+00,2
1.124895e-01,QuakeIII,3.065028e+00,2.978026e+00,2.981557e+00,2
1.124895e-01,withoutDiv,3.103493e+00,2.973982e+00,2.981534e+00,2
1.124895e-01,optimal_grid,2.700166e+00,2.982517e+00,2.982517e+00,1
1.124895e-01,Moroz,3.065954e+00,2.980641e+00,2.980641e+00,1
1.585464e-02,Blinn,7.970606e+00,7.943431e+00,7.943431e+00,1
1.585464e-02,QuakeIII,7.700327e+00,7.930946e+00,7.941830e+00,2
1.585464e-02,withoutDiv,7.777257e+00,7.936771e+00,7.941848e+00,2
1.585464e-02,optimal_grid,6.970603e+00,7.943792e+00,7.943792e+00,1
1.585464e-02,Moroz,7.702178e+00,7.937882e+00,7.948830e+00,95
1.328951e-02,Blinn,9.195770e+00,8.660748e+00,8.673663e+00,2
1.328951e-02,QuakeIII,8.655211e+00,8.674457e+00,8.674457e+00,1
1.328951e-02,withoutDiv,8.809072e+00,8.671374e+00,8.674519e+00,2
1.328951e-02,optimal_grid,7.597882e+00,8.675716e+00,8.675716e+00,1
1.328951e-02,Moroz,8.658913e+00,8.682089e+00,8.682141e+00,95
2.092369e-02,Blinn,7.321767e+00,6.903028e+00,6.912594e+00,2
2.092369e-02,QuakeIII,7.051488e+00,6.909051e+00,6.913223e+00,2
2.092369e-02,withoutDiv,7.128418e+00,6.903075e+00,6.913204e+00,2
2.092369e-02,optimal_grid,6.321764e+00,6.911349e+00,6.911349e+00,1
2.092369e-02,Moroz,7.053339e+00,6.915138e+00,6.915138e+00,1
4.352247e-02,Blinn,5.214562e+00,4.764960e+00,4.791452e+00,2
4.352247e-02,QuakeIII,4.944283e+00,4.786196e+00,4.793379e+00,2
4.352247e-02,withoutDiv,5.021213e+00,4.776897e+00,4.793310e+00,2
4.352247e-02,optimal_grid,4.214559e+00,4.794950e+00,4.794950e+00,1
4.352247e-02,Moroz,4.946134e+00,4.790365e+00,4.797606e+00,95
1.715633e-02,Blinn,7.803989e+00,7.639452e+00,7.634912e+00,2
1.715633e-02,QuakeIII,7.533710e+00,7.632634e+00,7.634625e+00,2
1.715633e-02,withoutDiv,7.610640e+00,7.634513e+00,7.634513e+00,1
1.715633e-02,optimal_grid,6.803986e+00,7.639568e+00,7.514170e+00,95
1.715633e-02,Moroz,7.535561e+00,7.639329e+00,7.641334e+00,95
1.260927e-01,Blinn,2.991258e+00,2.810980e+00,2.815822e+00,2
1.260927e-01,QuakeIII,2.856118e+00,2.815289e+00,2.815289e+00,1
1.260927e-01,withoutDiv,2.894583e+00,2.812837e+00,2.816139e+00,2
1.260927e-01,optimal_grid,2.491256e+00,2.817654e+00,2.817654e+00,1
1.260927e-01,Moroz,2.857044e+00,2.817760e+00,2.817760e+00,1
1.292466e-01,Blinn,2.966027e+00,2.775013e+00,2.781158e+00,2
1.292466e-01,QuakeIII,2.830888e+00,2.780254e+00,2.780254e+00,1
1.292466e-01,withoutDiv,2.869353e+00,2.777374e+00,2.781564e+00,2
1.292466e-01,optimal_grid,2.466026e+00,2.783201e+00,2.783201e+00,1
1.292466e-01,Moroz,2.831813e+00,2.782693e+00,2.782693e+00,1
6.523508e-02,Blinn,3.956239e+00,3.917102e+00,3.917102e+00,1
6.523508e-02,QuakeIII,3.821099e+00,3.911880e+00,3.915245e+00,2
6.523508e-02,withoutDiv,3.859564e+00,3.914067e+00,3.914067e+00,1
6.523508e-02,optimal_grid,3.456237e+00,3.917108e+00,3.917108e+00,1
6.523508e-02,Moroz,3.822024e+00,3.915305e+00,3.915305e+00,1
1.808784e-01,Blinn,2.552973e+00,2.338305e+00,2.350412e+00,2
1.808784e-01,QuakeIII,2.417833e+00,2.348441e+00,2.351287e+00,2
1.808784e-01,withoutDiv,2.456298e+00,2.344154e+00,2.351260e+00,2
1.808784e-01,optimal_grid,2.052971e+00,2.351183e+00,2.351183e+00,1
1.808784e-01,Moroz,2.418759e+00,2.350487e+00,2.350487e+00,1
4.994683e-02,Blinn,4.803403e+00,4.459329e+00,4.473532e+00,2
4.994683e-02,QuakeIII,4.533123e+00,4.473359e+00,4.473359e+00,1
4.994683e-02,withoutDiv,4.610054e+00,4.468295e+00,4.474503e+00,2
4.994683e-02,optimal_grid,3.901700e+00,4.473928e+00,4.473928e+00,1
4.994683e-02,Moroz,4.534974e+00,4.477271e+00,4.478446e+00,95
1.837640e-01,Blinn,2.529888e+00,2.320436e+00,2.331928e+00,2
1.837640e-01,QuakeIII,2.394748e+00,2.330266e+00,2.332754e+00,2
1.837640e-01,withoutDiv,2.433213e+00,2.326177e+00,2.332731e+00,2
1.837640e-01,optimal_grid,2.029886e+00,2.332116e+00,2.332116e+00,1
1.837640e-01,Moroz,2.395674e+00,2.332296e+00,2.332296e+00,1
2.133553e-02,Blinn,7.269053e+00,6.833965e+00,6.845417e+00,2
2.133553e-02,QuakeIII,6.998773e+00,6.841041e+00,6.846174e+00,2
2.133553e-02,withoutDiv,7.075703e+00,6.834508e+00,6.846150e+00,2
2.133553e-02,optimal_grid,6.269049e+00,6.843577e+00,6.738163e+00,95
2.133553e-02,Moroz,7.000624e+00,6.847068e+00,6.847068e+00,1
8.333226e-03,Blinn,1.173339e+01,1.092132e+01,1.095439e+01,3
8.333226e-03,QuakeIII,1.119283e+01,1.094669e+01,1.095451e+01,2
8.333226e-03,withoutDiv,1.134669e+01,1.093321e+01,1.095446e+01,2
8.333226e-03,optimal_grid,9.733382e+00,1.096133e+01,1.078169e+01,95
8.333226e-03,Moroz,1.119653e+01,1.095628e+01,1.095628e+01,1
1.865833e-01,Blinn,2.507334e+00,2.303465e+00,2.314289e+00,2
1.865833e-01,QuakeIII,2.372194e+00,2.312935e+00,2.315064e+00,2
1.865833e-01,withoutDiv,2.410659e+00,2.309065e+00,2.315044e+00,2
1.865833e-01,optimal_grid,2.007332e+00,2.313795e+00,2.313795e+00,1
1.865833e-01,Moroz,2.373119e+00,2.314951e+00,2.314951e+00,1
1.209725e-02,Blinn,9.806210e+00,9.053608e+00,9.091790e+00,3
1.209725e-02,QuakeIII,9.265651e+00,9.086934e+00,9.091940e+00,2
1.209725e-02,withoutDiv,9.419511e+00,9.074029e+00,9.091890e+00,2
1.209725e-02,optimal_grid,7.903101e+00,9.088728e+00,8.948495e+00,95
1.209725e-02,Moroz,9.269352e+00,9.094864e+00,9.099931e+00,95
3.679696e-02,Blinn,5.644995e+00,5.187140e+00,5.211338e+00,2
3.679696e-02,QuakeIII,5.374715e+00,5.205480e+00,5.213059e+00,2
3.679696e-02,withoutDiv,5.451645e+00,5.196449e+00,5.212996e+00,2
3.679696e-02,optimal_grid,4.644991e+00,5.216445e+00,5.130826e+00,95
3.679696e-02,Moroz,5.376566e+00,5.210030e+00,5.217656e+00,95
1.479967e-02,Blinn,8.422570e+00,8.225100e+00,8.220341e+00,2
1.479967e-02,QuakeIII,7.941006e+00,8.205995e+00,8.220006e+00,2
1.479967e-02,withoutDiv,8.035872e+00,8.213899e+00,8.220036e+00,2
1.479967e-02,optimal_grid,7.211282e+00,8.221853e+00,8.221853e+00,1
1.479967e-02,Moroz,7.942856e+00,8.213160e+00,8.227263e+00,95
1.740743e-02,Blinn,7.771849e+00,7.583961e+00,7.579635e+00,2
1.740743e-02,QuakeIII,7.501570e+00,7.578169e+00,7.578169e+00,1
1.740743e-02,withoutDiv,7.578500e+00,7.579362e+00,7.578500e+00,0
1.740743e-02,optimal_grid,6.771846e+00,7.584274e+00,7.459778e+00,95
1.740743e-02,Moroz,7.503420e+00,7.584820e+00,7.586021e+00,95
1.950481e-02,Blinn,7.503384e+00,7.157299e+00,7.160086e+00,2
1.950481e-02,QuakeIII,7.233105e+00,7.159150e+00,7.159150e+00,1
1.950481e-02,withoutDiv,7.310035e+00,7.155533e+00,7.160261e+00,2
1.950481e-02,optimal_grid,6.503381e+00,7.161515e+00,7.161515e+00,1
1.950481e-02,Moroz,7.234955e+00,7.165452e+00,7.166556e+00,95
2.176980e-01,Blinn,2.258416e+00,2.141278e+00,2.143129e+00,2
2.176980e-01,QuakeIII,2.123276e+00,2.142971e+00,2.142971e+00,1
2.176980e-01,withoutDiv,2.161741e+00,2.143010e+00,2.143010e+00,1
2.176980e-01,optimal_grid,1.879207e+00,2.143663e+00,2.143663e+00,1
2.176980e-01,Moroz,2.124201e+00,2.144863e+00,2.144863e+00,1
9.811683e-03,Blinn,1.097642e+01,1.003683e+01,1.009527e+01,3
9.811683e-03,QuakeIII,1.043586e+01,1.007810e+01,1.009547e+01,2
9.811683e-03,withoutDiv,1.058972e+01,1.005863e+01,1.009531e+01,2
9.811683e-03,optimal_grid,8.976412e+00,1.010187e+01,9.936227e+00,95
9.811683e-03,Moroz,1.043956e+01,1.008690e+01,1.010438e+01,95
2.079680e-01,Blinn,2.336256e+00,2.187901e+00,2.192504e+00,2
2.079680e-01,QuakeIII,2.201116e+00,2.192767e+00,2.192767e+00,1
2.079680e-01,withoutDiv,2.239581e+00,2.191307e+00,2.191307e+00,1
2.079680e-01,optimal_grid,1.918127e+00,2.192955e+00,2.192955e+00,1
2.079680e-01,Moroz,2.202042e+00,2.194691e+00,2.194691e+00,1
2.405355e-02,Blinn,6.921145e+00,6.425985e+00,6.446371e+00,2
2.405355e-02,QuakeIII,6.650866e+00,6.438087e+00,6.447760e+00,2
2.405355e-02,withoutDiv,6.727796e+00,6.429278e+00,6.447703e+00,2
2.405355e-02,optimal_grid,5.921142e+00,6.443742e+00,6.346051e+00,95
2.405355e-02,Moroz,6.652716e+00,6.443756e+00,6.453447e+00,95
4.657602e-02,Blinn,5.019135e+00,4.610251e+00,4.632037e+00,2
4.657602e-02,QuakeIII,4.748856e+00,4.629267e+00,4.633597e+00,2
4.657602e-02,withoutDiv,4.825786e+00,4.621481e+00,4.633555e+00,2
4.657602e-02,optimal_grid,4.019132e+00,4.631194e+00,4.560496e+00,95
4.657602e-02,Moroz,4.750706e+00,4.633302e+00,4.633302e+00,1
9.703391e-03,Blinn,1.103186e+01,1.009379e+01,1.015145e+01,3
9.703391e-03,QuakeIII,1.049131e+01,1.013445e+01,1.015164e+01,2
9.703391e-03,withoutDiv,1.064517e+01,1.011512e+01,1.015149e+01,2
9.703391e-03,optimal_grid,9.031857e+00,1.015814e+01,9.991518e+00,95
9.703391e-03,Moroz,1.049501e+01,1.014330e+01,1.016061e+01,95
1.208256e-02,Blinn,9.813729e+00,9.058843e+00,9.097314e+00,3
1.208256e-02,QuakeIII,9.273170e+00,9.092344e+00,9.097464e+00,2
1.208256e-02,withoutDiv,9.427031e+00,9.079343e+00,9.097412e+00,2
1.208256e-02,optimal_grid,7.906861e+00,9.094159e+00,8.953930e+00,95
1.208256e-02,Moroz,9.276872e+00,9.100280e+00,9.105459e+00,95
5.368131e-02,Blinn,4.564396e+00,4.310438e+00,4.315722e+00,2
5.368131e-02,QuakeIII,4.294117e+00,4.315902e+00,4.315902e+00,1
5.368131e-02,withoutDiv,4.371047e+00,4.315015e+00,4.315015e+00,1
5.368131e-02,optimal_grid,3.782197e+00,4.316776e+00,4.316776e+00,1
5.368131e-02,Moroz,4.295968e+00,4.319705e+00,4.319861e+00,95
5.966417e-02,Blinn,4.181493e+00,4.096550e+00,4.094110e+00,2
5.966417e-02,QuakeIII,3.955607e+00,4.087022e+00,4.093938e+00,2
5.966417e-02,withoutDiv,3.994072e+00,4.090331e+00,4.093951e+00,2
5.966417e-02,optimal_grid,3.590745e+00,4.094813e+00,4.094813e+00,1
5.966417e-02,Moroz,3.956532e+00,4.090591e+00,4.097553e+00,95
8.242743e-03,Blinn,1.177972e+01,1.098370e+01,1.101437e+01,3
8.242743e-03,QuakeIII,1.123916e+01,1.100756e+01,1.101448e+01,2
8.242743e-03,withoutDiv,1.139302e+01,1.099475e+01,1.101443e+01,2
8.242743e-03,optimal_grid,9.779709e+00,1.102122e+01,1.084070e+01,95
8.242743e-03,Moroz,1.124286e+01,1.101721e+01,1.102416e+01,95
2.263252e-01,Blinn,2.189398e+00,2.102053e+00,2.102053e+00,1
2.263252e-01,QuakeIII,2.054258e+00,2.100389e+00,2.100389e+00,1
2.263252e-01,withoutDiv,2.092723e+00,2.101942e+00,2.101942e+00,1
2.263252e-01,optimal_grid,1.844698e+00,2.102504e+00,2.102504e+00,1
2.263252e-01,Moroz,2.055184e+00,2.102258e+00,2.102258e+00,1
5.010230e-02,Blinn,4.793453e+00,4.452788e+00,4.466612e+00,2
5.010230e-02,QuakeIII,4.523173e+00,4.466526e+00,4.466526e+00,1
5.010230e-02,withoutDiv,4.600103e+00,4.461612e+00,4.467556e+00,2
5.010230e-02,optimal_grid,3.896725e+00,4.467064e+00,4.467064e+00,1
5.010230e-02,Moroz,4.525024e+00,4.470432e+00,4.471493e+00,95
2.355713e-01,Blinn,2.115430e+00,2.061550e+00,2.061550e+00,1
2.355713e-01,QuakeIII,1.990145e+00,2.056793e+00,2.060331e+00,2
2.355713e-01,withoutDiv,2.018755e+00,2.059089e+00,2.059089e+00,1
2.355713e-01,optimal_grid,1.807714e+00,2.060806e+00,2.060806e+00,1
2.355713e-01,Moroz,1.990608e+00,2.058589e+00,2.058589e+00,1
9.199765e-02,Blinn,3.528038e+00,3.287437e+00,3.296335e+00,2
9.199765e-02,QuakeIII,3.392898e+00,3.292715e+00,3.296937e+00,2
9.199765e-02,withoutDiv,3.431363e+00,3.288612e+00,3.296913e+00,2
9.199765e-02,optimal_grid,3.028036e+00,3.294841e+00,3.244926e+00,95
9.199765e-02,Moroz,3.393823e+00,3.295615e+00,3.295615e+00,1
2.416989e-01,Blinn,2.066409e+00,2.035267e+00,2.035267e+00,1
2.416989e-01,QuakeIII,1.965635e+00,2.030641e+00,2.034046e+00,2
2.416989e-01,withoutDiv,1.984867e+00,2.032285e+00,2.032285e+00,1
2.416989e-01,optimal_grid,1.783204e+00,2.034432e+00,2.034432e+00,1
2.416989e-01,Moroz,1.966097e+00,2.032415e+00,2.032415e+00,1
1.805638e-02,Blinn,7.688783e+00,7.445052e+00,7.442101e+00,2
1.805638e-02,QuakeIII,7.418504e+00,7.441804e+00,7.441804e+00,1
1.805638e-02,withoutDiv,7.495434e+00,7.441335e+00,7.441335e+00,1
1.805638e-02,optimal_grid,6.688780e+00,7.446179e+00,7.324498e+00,95
1.805638e-02,Moroz,7.420354e+00,7.448342e+00,7.448452e+00,95
1.105982e-01,Blinn,3.230429e+00,2.996358e+00,3.006260e+00,2
1.105982e-01,QuakeIII,3.095289e+00,3.003017e+00,3.006941e+00,2
1.105982e-01,withoutDiv,3.133754e+00,2.998814e+00,3.006915e+00,2
1.105982e-01,optimal_grid,2.730427e+00,3.007513e+00,3.007513e+00,1
1.105982e-01,Moroz,3.096215e+00,3.005655e+00,3.005655e+00,1
2.300901e-01,Blinn,2.159279e+00,2.085405e+00,2.085405e+00,1
2.300901e-01,QuakeIII,2.024140e+00,2.082119e+00,2.084731e+00,2
2.300901e-01,withoutDiv,2.062605e+00,2.084385e+00,2.084385e+00,1
2.300901e-01,optimal_grid,1.829639e+00,2.085237e+00,2.085237e+00,1
2.300901e-01,Moroz,2.025065e+00,2.083978e+00,2.083978e+00,1
5.115348e-02,Blinn,4.726178e+00,4.409414e+00,4.420660e+00,2
5.115348e-02,QuakeIII,4.455898e+00,4.421022e+00,4.421022e+00,1
5.115348e-02,withoutDiv,4.532828e+00,4.417181e+00,4.421421e+00,2
5.115348e-02,optimal_grid,3.863087e+00,4.421407e+00,4.421407e+00,1
