input,reference,initial,after_one,final,iters,magic
0.152886,2.557504,2.641783,2.553292,2.557493,2,0x5F375A0A
0.057909,4.155548,4.023589,4.149329,4.155534,2,0x5F375A0B
0.950734,1.025582,0.990851,1.023838,1.025578,2,0x5F375A0C
0.503694,1.409019,1.428742,1.408603,1.409019,2,0x5F375A0D
0.171710,2.413249,2.491192,2.409433,2.413240,2,0x5F375A0E
0.162207,2.482934,2.567215,2.478594,2.482922,2,0x5F375A0F
0.116426,2.930720,3.002050,2.928095,2.930717,2,0x5F375A10
0.067248,3.856203,3.788902,3.854451,3.856202,2,0x5F375A11
0.043062,4.818957,4.973779,4.811416,4.818940,2,0x5F375A12
0.578557,1.314701,1.353879,1.312932,1.314697,2,0x5F375A13
0.164438,2.466033,2.549369,2.461762,2.466022,2,0x5F375A14
0.268639,1.929371,1.895159,1.928466,1.929370,2,0x5F375A15
0.045448,4.690775,4.821102,4.685294,4.690765,2,0x5F375A16
0.383468,1.614863,1.665501,1.612456,1.614857,2,0x5F375A17
0.116325,2.931994,3.003671,2.929345,2.931991,2,0x5F375A18
0.509922,1.400387,1.422515,1.399860,1.400387,2,0x5F375A19
0.043190,4.811784,4.965560,4.804334,4.811767,2,0x5F375A1A
0.683050,1.209967,1.249387,1.208020,1.209963,2,0x5F375A1B
0.145746,2.619397,2.698905,2.615741,2.619390,2,0x5F375A1C
1.200352,0.912737,0.916131,0.912718,0.912718,1,0x5F375A1D
0.951409,1.025219,0.990515,1.023476,1.025214,2,0x5F375A1E
0.286521,1.868192,1.859395,1.868130,1.868130,1,0x5F375A1F
0.283390,1.878485,1.865658,1.878354,1.878354,1,0x5F375A20
0.051697,4.398108,4.421123,4.397927,4.397927,1,0x5F375A21
0.109764,3.018347,3.108645,3.014254,3.018338,2,0x5F375A22
0.041325,4.919203,5.084967,4.910730,4.919181,2,0x5F375A23
0.105617,3.077035,3.175000,3.072308,3.077024,2,0x5F375A24
0.179028,2.363412,2.432652,2.360339,2.363405,2,0x5F375A25
0.040174,4.989153,5.158611,4.980422,4.989130,2,0x5F375A26
0.063629,3.964343,3.846808,3.959167,3.964333,2,0x5F375A27
0.293979,1.844342,1.844480,1.844342,1.844342,1,0x5F375A28
0.150328,2.579173,2.662256,2.575115,2.579164,2,0x5F375A29
1.664189,0.775173,0.800172,0.773951,0.775170,2,0x5F375A2A
0.067598,3.846223,3.783318,3.844688,3.846222,2,0x5F375A2B
0.034077,5.417117,5.548818,5.412275,5.417110,2,0x5F375A2C
0.031920,5.597152,5.686864,5.594984,5.597151,2,0x5F375A2D
0.721704,1.177119,1.210735,1.175665,1.177116,2,0x5F375A2E
0.973491,1.013524,0.979475,1.011828,1.013520,2,0x5F375A2F
0.091163,3.311996,3.406266,3.307933,3.311989,2,0x5F375A30
0.520999,1.385421,1.411441,1.384683,1.385420,2,0x5F375A31
1.434708,0.834869,0.857543,0.833937,0.834867,2,0x5F375A32
0.321354,1.764038,1.789731,1.763474,1.764037,2,0x5F375A33
0.067947,3.836318,3.777728,3.834983,3.836318,2,0x5F375A34
1.125594,0.942560,0.934822,0.942465,0.942465,1,0x5F375A35
1.653237,0.777736,0.802911,0.776501,0.777733,2,0x5F375A36
0.251529,1.993912,1.929382,1.990813,1.993904,2,0x5F375A37
0.056623,4.202441,4.105859,4.199138,4.202437,2,0x5F375A38
0.052654,4.357983,4.359927,4.357982,4.357982,1,0x5F375A39
0.150655,2.576373,2.659645,2.572293,2.576364,2,0x5F375A3A
0.662447,1.228639,1.269994,1.226528,1.228634,2,0x5F375A3B
0.375622,1.631640,1.681197,1.629360,1.631636,2,0x5F375A3C
0.785588,1.128242,1.146853,1.127779,1.128242,2,0x5F375A3D
0.370784,1.642250,1.690873,1.640070,1.642246,2,0x5F375A3E
0.157494,2.519813,2.604933,2.515451,2.519801,2,0x5F375A3F
0.058288,4.141994,3.999659,4.134741,4.141974,2,0x5F375A40
0.080515,3.524208,3.576644,3.523032,3.524208,2,0x5F375A41
0.616815,1.273276,1.315627,1.271140,1.273270,2,0x5F375A42
0.062875,3.988062,3.858888,3.981854,3.988048,2,0x5F375A43
0.120565,2.879974,2.935837,2.878338,2.879973,2,0x5F375A44
0.139656,2.675898,2.747633,2.672987,2.675893,2,0x5F375A45
0.158775,2.509629,2.594688,2.505255,2.509617,2,0x5F375A46
1.226402,0.902991,0.909621,0.902918,0.902918,1,0x5F375A47
0.357223,1.673132,1.717996,1.671311,1.673129,2,0x5F375A48
0.921074,1.041964,1.011369,1.040630,1.041961,2,0x5F375A49
0.355868,1.676315,1.720707,1.674536,1.676312,2,0x5F375A4A
0.206525,2.200461,2.212686,2.200359,2.200359,1,0x5F375A4B
0.217453,2.144459,2.125265,2.144202,2.144459,2,0x5F375A4C
0.985768,1.007193,0.973338,1.005505,1.007189,2,0x5F375A4D
1.351488,0.860189,0.878350,0.859610,0.860188,2,0x5F375A4E
0.043209,4.810740,4.964386,4.803301,4.810723,2,0x5F375A4F
0.245769,2.017144,1.949370,2.013766,2.017135,2,0x5F375A50
0.264070,1.945991,1.904305,1.944661,1.945989,2,0x5F375A51
0.753783,1.151799,1.178660,1.150852,1.151798,2,0x5F375A52
0.347565,1.696219,1.737314,1.694714,1.696217,2,0x5F375A53
0.037983,5.131066,5.298890,5.122743,5.131046,2,0x5F375A54
0.230129,2.084561,2.023860,2.081936,2.084556,2,0x5F375A55
0.854078,1.082060,1.078367,1.082041,1.082041,1,0x5F375A56
0.163198,2.475386,2.559307,2.471070,2.475375,2,0x5F375A57
1.447068,0.831296,0.854455,0.830319,0.831294,2,0x5F375A58
0.080627,3.521756,3.574855,3.520550,3.521756,2,0x5F375A59
0.129783,2.775818,2.826625,2.774414,2.775817,2,0x5F375A5A
0.044477,4.741655,4.883222,4.735252,4.741642,2,0x5F375A5B
0.168812,2.433878,2.514397,2.429838,2.433868,2,0x5F375A5C
0.380449,1.621257,1.671547,1.618893,1.621252,2,0x5F375A5D
0.148960,2.590988,2.673212,2.587032,2.590979,2,0x5F375A5E
0.033475,5.465626,5.587383,5.461527,5.465621,2,0x5F375A5F
1.629682,0.783337,0.808802,0.782082,0.783334,2,0x5F375A60
0.258113,1.968319,1.916221,1.966269,1.968316,2,0x5F375A61
0.315424,1.780545,1.801598,1.780170,1.780545,2,0x5F375A62
1.362533,0.856696,0.875590,0.856066,0.856695,2,0x5F375A63
1.751949,0.755508,0.778236,0.754473,0.755506,2,0x5F375A64
1.148986,0.932916,0.928977,0.932891,0.932891,1,0x5F375A65
0.043449,4.797472,4.949080,4.790211,4.797456,2,0x5F375A66
0.934045,1.034704,0.999200,1.032897,1.034699,2,0x5F375A67
0.047277,4.599141,4.704081,4.595521,4.599136,2,0x5F375A68
0.039581,5.026399,5.196607,5.017656,5.026376,2,0x5F375A69
0.039499,5.031625,5.201866,5.022887,5.031602,2,0x5F375A6A
0.482827,1.439144,1.466792,1.438341,1.439143,2,0x5F375A6B
0.186320,2.316700,2.374331,2.314532,2.316697,2,0x5F375A6C
0.168505,2.436090,2.516853,2.432030,2.436080,2,0x5F375A6D
0.091012,3.314745,3.408699,3.310713,3.314738,2,0x5F375A6E
1.774465,0.750700,0.772608,0.749732,0.750698,2,0x5F375A6F
0.223650,2.114539,2.075697,2.113476,2.114539,2,0x5F375A70
0.157513,2.519660,2.604792,2.515296,2.519649,2,0x5F375A71
0.449531,1.491489,1.533385,1.489707,1.491485,2,0x5F375A72
0.508434,1.402435,1.424014,1.401935,1.402435,2,0x5F375A73
0.093213,3.275389,3.373495,3.270937,3.275380,2,0x5F375A74
0.259571,1.962781,1.913306,1.960926,1.962778,2,0x5F375A75
0.122888,2.852633,2.898694,2.851511,2.852632,2,0x5F375A76
0.209484,2.184864,2.189024,2.184852,2.184852,1,0x5F375A77
1.679465,0.771640,0.796358,0.770439,0.771637,2,0x5F375A78
0.049563,4.491813,4.557769,4.490354,4.491813,2,0x5F375A79
1.361557,0.857002,0.875835,0.856377,0.857002,2,0x5F375A7A
0.042584,4.845948,5.004444,4.838088,4.845929,2,0x5F375A7B
0.319243,1.769862,1.793963,1.769367,1.769862,2,0x5F375A7C
0.301442,1.821370,1.829565,1.821314,1.821314,1,0x5F375A7D
0.534143,1.368268,1.398306,1.367272,1.368267,2,0x5F375A7E
0.395210,1.590691,1.642028,1.588179,1.590685,2,0x5F375A7F
0.075290,3.644433,3.660251,3.644330,3.644330,1,0x5F375A80
0.366145,1.652622,1.700160,1.650552,1.652618,2,0x5F375A81
0.252497,1.990087,1.927456,1.987162,1.990081,2,0x5F375A82
0.484369,1.436851,1.463711,1.436093,1.436850,2,0x5F375A83
0.115837,2.938170,3.011513,2.935401,2.938166,2,0x5F375A84
0.496329,1.419434,1.439793,1.418994,1.419434,2,0x5F375A85
1.235368,0.899709,0.907383,0.899610,0.899610,1,0x5F375A86
0.034285,5.400685,5.535570,5.395590,5.400678,2,0x5F375A87
0.318846,1.770962,1.794758,1.770480,1.770962,2,0x5F375A88
0.274289,1.909397,1.883873,1.908887,1.909396,2,0x5F375A89
0.072515,3.713521,3.704660,3.713489,3.713489,1,0x5F375A8A
0.888516,1.060882,1.043934,1.060479,1.060882,2,0x5F375A8B
0.058526,4.133564,3.992062,4.126381,4.133545,2,0x5F375A8C
0.557551,1.339238,1.374900,1.337801,1.339236,2,0x5F375A8D
1.566232,0.799046,0.824667,0.797801,0.799043,2,0x5F375A8E
0.034510,5.383031,5.521159,5.377670,5.383023,2,0x5F375A8F
0.034122,5.413550,5.545991,5.408650,5.413544,2,0x5F375A90
0.122109,2.861716,2.911162,2.860427,2.861715,2,0x5F375A91
0.746701,1.157249,1.185751,1.156187,1.157247,2,0x5F375A92
0.185326,2.322904,2.382291,2.320607,2.322901,2,0x5F375A93
0.838751,1.091902,1.093701,1.091897,1.091897,1,0x5F375A94
0.076728,3.610143,3.637264,3.609837,3.610144,2,0x5F375A95
1.977826,0.711059,0.721769,0.710816,0.711059,2,0x5F375A96
1.592633,0.792396,0.818068,0.791135,0.792393,2,0x5F375A97
0.343783,1.705523,1.744885,1.704150,1.705521,2,0x5F375A98
1.016384,0.991907,0.962130,0.990580,0.991905,2,0x5F375A99
0.257433,1.970917,1.917587,1.968772,1.970913,2,0x5F375A9A
1.294171,0.879031,0.892684,0.878711,0.879031,2,0x5F375A9B
1.595966,0.791568,0.817235,0.790306,0.791565,2,0x5F375A9C
0.034505,5.383454,5.521512,5.378098,5.383446,2,0x5F375A9D
0.155985,2.531971,2.617027,2.527637,2.531960,2,0x5F375A9E
0.086154,3.406921,3.486441,3.404115,3.406917,2,0x5F375A9F
0.101634,3.136748,3.238756,3.131718,3.136736,2,0x5F375AA0
0.042747,4.836685,4.994013,4.828925,4.836666,2,0x5F375AA1
0.034450,5.387706,5.524999,5.382414,5.387698,2,0x5F375AA2
0.031927,5.596553,5.686483,5.594374,5.596552,2,0x5F375AA3
0.411516,1.558859,1.609422,1.556372,1.558853,2,0x5F375AA4
0.369578,1.644927,1.693297,1.642773,1.644923,2,0x5F375AA5
0.079333,3.550371,3.595584,3.549504,3.550371,2,0x5F375AA6
1.540531,0.805684,0.831094,0.804469,0.805681,2,0x5F375AA7
0.060438,4.067649,3.930880,4.060829,4.067633,2,0x5F375AA8
0.404818,1.571702,1.622819,1.569181,1.571696,2,0x5F375AA9
0.098267,3.190037,3.292634,3.185035,3.190026,2,0x5F375AAA
1.416771,0.840137,0.862035,0.839274,0.840136,2,0x5F375AAB
0.616965,1.273121,1.315489,1.270982,1.273115,2,0x5F375AAC
0.058843,4.122431,3.981940,4.115331,4.122412,2,0x5F375AAD
0.241333,2.035598,1.967124,2.032182,2.035589,2,0x5F375AAE
1.355039,0.859061,0.877468,0.858465,0.859060,2,0x5F375AAF
0.533988,1.368467,1.398467,1.367473,1.368466,2,0x5F375AB0
0.192005,2.282148,2.328871,2.280704,2.282147,2,0x5F375AB1
1.103560,0.951923,0.940338,0.951713,0.951713,1,0x5F375AB2
0.040522,4.967701,5.136425,4.959008,4.967679,2,0x5F375AB3
1.981844,0.710338,0.720767,0.710108,0.710108,1,0x5F375AB4
0.057411,4.173517,4.055514,4.168560,4.173508,2,0x5F375AB5
1.605157,0.789298,0.814939,0.788036,0.789295,2,0x5F375AB6
0.081538,3.502021,3.560297,3.500559,3.502020,2,0x5F375AB7
0.743702,1.159579,1.188754,1.158469,1.159578,2,0x5F375AB8
0.062753,3.991930,3.860865,3.985546,3.991915,2,0x5F375AB9
0.239175,2.044758,1.975755,2.041304,2.044749,2,0x5F375ABA
0.409696,1.562318,1.613065,1.559819,1.562312,2,0x5F375ABB
0.525396,1.379610,1.407060,1.378786,1.379610,2,0x5F375ABC
1.262242,0.890079,0.900668,0.889890,0.889890,1,0x5F375ABD
1.948712,0.716352,0.729051,0.716012,0.716351,2,0x5F375ABE
0.033091,5.497238,5.611999,5.493619,5.497234,2,0x5F375ABF
0.127357,2.802130,2.846056,2.801091,2.802129,2,0x5F375AC0
0.992071,1.003988,0.970193,1.002301,1.003984,2,0x5F375AC1
0.491866,1.425859,1.448725,1.425306,1.425859,2,0x5F375AC2
0.154349,2.545354,2.630124,2.541073,2.545343,2,0x5F375AC3
0.439946,1.507648,1.552565,1.505621,1.507644,2,0x5F375AC4
0.336130,1.724831,1.760198,1.723736,1.724830,2,0x5F375AC5
1.068606,0.967367,0.949077,0.966851,0.967366,2,0x5F375AC6
1.921975,0.721317,0.735735,0.720882,0.721317,2,0x5F375AC7
0.067189,3.857896,3.789890,3.856109,3.857895,2,0x5F375AC8
0.280490,1.888171,1.871478,1.887950,1.887950,1,0x5F375AC9
0.311053,1.793010,1.810352,1.792758,1.793010,2,0x5F375ACA
0.269368,1.926756,1.893722,1.925912,1.926756,2,0x5F375ACB
0.038603,5.089665,5.259239,5.081097,5.089643,2,0x5F375ACC
1.691938,0.768790,0.793245,0.767611,0.768787,2,0x5F375ACD
0.033085,5.497743,5.612395,5.494132,5.497739,2,0x5F375ACE
0.370590,1.642682,1.691280,1.640504,1.642677,2,0x5F375ACF
0.094522,3.252619,3.352563,3.247965,3.252609,2,0x5F375AD0
1.279187,0.884164,0.896433,0.883908,0.884164,2,0x5F375AD1
1.238766,0.898474,0.906538,0.898365,0.898365,1,0x5F375AD2
0.052462,4.365935,4.372264,4.365921,4.365921,1,0x5F375AD3
0.456472,1.480107,1.519516,1.478519,1.480104,2,0x5F375AD4
0.358422,1.670331,1.715615,1.668473,1.670328,2,0x5F375AD5
0.136586,2.705806,2.772230,2.703340,2.705802,2,0x5F375AD6
0.315506,1.780313,1.801448,1.779935,1.780313,2,0x5F375AD7
1.691079,0.768985,0.793460,0.767804,0.768982,2,0x5F375AD8
1.709514,0.764828,0.788851,0.763684,0.764825,2,0x5F375AD9
0.794709,1.121750,1.137751,1.121405,1.121749,2,0x5F375ADA
0.086022,3.409545,3.488576,3.406776,3.409541,2,0x5F375ADB
0.040326,4.979759,5.148988,4.971035,4.979736,2,0x5F375ADC
0.167552,2.443012,2.524508,2.438889,2.443002,2,0x5F375ADD
0.120086,2.885716,2.943542,2.883966,2.885714,2,0x5F375ADE
0.093267,3.274425,3.372643,3.269962,3.274415,2,0x5F375ADF
1.256169,0.892228,0.902188,0.892061,0.892061,1,0x5F375AE0
0.251515,1.993966,1.929430,1.990867,1.993959,2,0x5F375AE1
1.430260,0.836166,0.858666,0.835250,0.836165,2,0x5F375AE2
0.032795,5.521993,5.630961,5.518746,5.521990,2,0x5F375AE3
0.034444,5.388169,5.525409,5.382881,5.388162,2,0x5F375AE4
0.113721,2.965377,3.045389,2.962110,2.965372,2,0x5F375AE5
0.062662,3.994818,3.862327,3.988299,3.994802,2,0x5F375AE6
0.455149,1.482256,1.522164,1.480630,1.482253,2,0x5F375AE7
1.114514,0.947234,0.937602,0.947088,0.947088,1,0x5F375AE8
1.809912,0.743312,0.763753,0.742461,0.743311,2,0x5F375AE9
0.169565,2.428466,2.508404,2.424475,2.428456,2,0x5F375AEA
0.370175,1.643600,1.692111,1.641431,1.643596,2,0x5F375AEB
0.699247,1.195872,1.233215,1.194105,1.195868,2,0x5F375AEC
0.043273,4.807190,4.960375,4.799791,4.807174,2,0x5F375AED
0.212982,2.166849,2.161070,2.166826,2.166826,1,0x5F375AEE
1.198140,0.913579,0.916696,0.913563,0.913563,1,0x5F375AEF
0.143285,2.641796,2.718644,2.638411,2.641790,2,0x5F375AF0
0.039410,5.037300,5.207624,5.028564,5.037278,2,0x5F375AF1
0.302656,1.817712,1.827150,1.817638,1.817638,1,0x5F375AF2
1.496542,0.817439,0.842096,0.816313,0.817437,2,0x5F375AF3
0.044256,4.753501,4.897464,4.746895,4.753487,2,0x5F375AF4
0.084518,3.439733,3.512634,3.437399,3.439730,2,0x5F375AF5
0.924947,1.039780,1.007517,1.038294,1.039777,2,0x5F375AF6
0.296360,1.836921,1.839744,1.836914,1.836914,1,0x5F375AF7
1.735618,0.759054,0.782327,0.757973,0.759052,2,0x5F375AF8
0.034005,5.422866,5.553538,5.418105,5.422860,2,0x5F375AF9
0.187636,2.308562,2.363838,2.306561,2.308560,2,0x5F375AFA
1.056246,0.973011,0.952171,0.972346,0.973010,2,0x5F375AFB
1.781600,0.749195,0.770832,0.748249,0.749193,2,0x5F375AFC
0.555336,1.341906,1.377128,1.340507,1.341903,2,0x5F375AFD
1.104738,0.951416,0.940048,0.951213,0.951213,1,0x5F375AFE
0.147503,2.603750,2.684904,2.599917,2.603742,2,0x5F375AFF
0.109511,3.021834,3.112749,3.017689,3.021825,2,0x5F375B00
0.663904,1.227290,1.268560,1.225185,1.227285,2,0x5F375B01
0.227507,2.096536,2.044871,2.094642,2.096533,2,0x5F375B02
0.248959,2.004178,1.936629,2.000801,2.004169,2,0x5F375B03
0.439202,1.508925,1.554060,1.506880,1.508921,2,0x5F375B04
0.652483,1.237985,1.279982,1.235824,1.237979,2,0x5F375B05
0.134064,2.731135,2.792415,2.729057,2.731133,2,0x5F375B06
0.087748,3.375833,3.460960,3.372586,3.375828,2,0x5F375B07
0.148439,2.595534,2.677423,2.591617,2.595525,2,0x5F375B08
1.063275,0.969789,0.950414,0.969212,0.969788,2,0x5F375B09
0.797996,1.119437,1.134470,1.119133,1.119437,2,0x5F375B0A
1.457122,0.828423,0.851953,0.827411,0.828421,2,0x5F375B0B
0.073873,3.679221,3.682958,3.679216,3.679216,1,0x5F375B0C
0.888844,1.060687,1.043622,1.060277,1.060686,2,0x5F375B0D
0.453337,1.485215,1.525792,1.483537,1.485212,2,0x5F375B0E
0.677885,1.214568,1.254581,1.212569,1.214563,2,0x5F375B0F
0.566729,1.328349,1.365737,1.326755,1.328346,2,0x5F375B10
1.477629,0.822654,0.846826,0.821578,0.822652,2,0x5F375B11
0.539086,1.361981,1.393381,1.360887,1.361979,2,0x5F375B12
1.018942,0.990662,0.961498,0.989386,0.990659,2,0x5F375B13
0.498584,1.416220,1.435299,1.415833,1.416220,2,0x5F375B14
0.073565,3.686935,3.687900,3.686935,3.686935,1,0x5F375B15
1.204941,0.910998,0.914998,0.910971,0.910971,1,0x5F375B16
0.085164,3.426668,3.502311,3.424145,3.426665,2,0x5F375B17
0.336477,1.723940,1.759513,1.722831,1.723939,2,0x5F375B18
0.034828,5.358408,5.500879,5.352676,5.358399,2,0x5F375B19
0.043083,4.817806,4.972589,4.810267,4.817789,2,0x5F375B1A
0.433609,1.518627,1.565251,1.516458,1.518622,2,0x5F375B1B
1.495316,0.817774,0.842405,0.816650,0.817772,2,0x5F375B1C
0.774214,1.136500,1.158254,1.135871,1.136499,2,0x5F375B1D
0.479303,1.444425,1.473863,1.443519,1.444424,2,0x5F375B1E
0.952339,1.024718,0.990065,1.022980,1.024713,2,0x5F375B1F
0.231850,2.076806,2.010133,2.073630,2.076799,2,0x5F375B20
1.431495,0.835805,0.858361,0.834884,0.835804,2,0x5F375B21
0.249330,2.002686,1.935149,1.999308,2.002677,2,0x5F375B22
0.476017,1.449402,1.480435,1.448398,1.449401,2,0x5F375B23
0.034242,5.404086,5.538406,5.399036,5.404078,2,0x5F375B24
0.221347,2.125509,2.094160,2.124819,2.125509,2,0x5F375B25
0.332424,1.734418,1.767621,1.733459,1.734417,2,0x5F375B26
0.038498,5.096581,5.265982,5.088041,5.096559,2,0x5F375B27
1.885316,0.728296,0.744906,0.727724,0.728295,2,0x5F375B28
0.138470,2.687333,2.757176,2.684587,2.687329,2,0x5F375B29
1.457849,0.828216,0.851772,0.827202,0.828214,2,0x5F375B2A
0.079380,3.549321,3.594864,3.548441,3.549320,2,0x5F375B2B
0.122046,2.862449,2.912200,2.861145,2.862448,2,0x5F375B2C
0.557711,1.339045,1.374759,1.337604,1.339043,2,0x5F375B2D
0.048282,4.550993,4.639816,4.548376,4.550991,2,0x5F375B2E
0.050640,4.443808,4.488953,4.443118,4.443808,2,0x5F375B2F
0.713861,1.183568,1.218609,1.181996,1.183565,2,0x5F375B30
0.506594,1.404980,1.425877,1.404511,1.404979,2,0x5F375B31
0.399883,1.581370,1.632704,1.578843,1.581364,2,0x5F375B32
0.601413,1.289477,1.331058,1.287445,1.289473,2,0x5F375B33
1.789449,0.747550,0.768873,0.746629,0.747548,2,0x5F375B34
0.208318,2.190969,2.198394,2.190931,2.190931,1,0x5F375B35
0.170552,2.421430,2.500528,2.417512,2.421420,2,0x5F375B36
0.037559,5.159918,5.326107,5.151803,5.159899,2,0x5F375B37
0.060896,4.052346,3.916279,4.045570,4.052330,2,0x5F375B38
0.043758,4.780474,4.929370,4.773446,4.780459,2,0x5F375B39
0.256044,1.976254,1.920383,1.973907,1.976249,2,0x5F375B3A
0.036840,5.210047,5.372142,5.202404,5.210030,2,0x5F375B3B
0.033649,5.451438,5.576324,5.447114,5.451433,2,0x5F375B3C
1.676406,0.772343,0.797135,0.771137,0.772341,2,0x5F375B3D
0.685456,1.207842,1.247016,1.205916,1.207838,2,0x5F375B3E
0.347563,1.696225,1.737347,1.694718,1.696223,2,0x5F375B3F
0.033969,5.425724,5.555863,5.421004,5.425717,2,0x5F375B40
0.064418,3.940004,3.834258,3.935785,3.939997,2,0x5F375B41
0.115125,2.947234,3.022941,2.944292,2.947230,2,0x5F375B42
0.764759,1.143504,1.167714,1.142730,1.143503,2,0x5F375B43
1.981762,0.710353,0.720796,0.710122,0.710122,1,0x5F375B44
1.832229,0.738771,0.758179,0.738000,0.738770,2,0x5F375B45
1.509117,0.814026,0.838957,0.812869,0.814024,2,0x5F375B46
1.319651,0.870503,0.886324,0.870069,0.870503,2,0x5F375B47
0.677210,1.215173,1.255263,1.213168,1.215168,2,0x5F375B48
0.506214,1.405507,1.426260,1.405045,1.405507,2,0x5F375B49
0.348500,1.693944,1.735474,1.692404,1.693941,2,0x5F375B4A
1.313842,0.872426,0.887776,0.872018,0.872425,2,0x5F375B4B
1.367912,0.855010,0.874259,0.854355,0.855009,2,0x5F375B4C
1.269803,0.887425,0.898786,0.887206,0.887206,1,0x5F375B4D
0.053443,4.325683,4.309546,4.325593,4.325593,1,0x5F375B4E
0.256692,1.973757,1.919090,1.971507,1.973754,2,0x5F375B4F
0.090104,3.331403,3.423279,3.327568,3.331397,2,0x5F375B50
0.206684,2.199613,2.211475,2.199517,2.199517,1,0x5F375B51
0.348895,1.692983,1.734685,1.691430,1.692981,2,0x5F375B52
0.231208,2.079690,2.015285,2.076729,2.079684,2,0x5F375B53
0.586825,1.305407,1.345650,1.303527,1.305403,2,0x5F375B54
0.677312,1.215082,1.255163,1.213077,1.215077,2,0x5F375B55
0.099083,3.176877,3.279622,3.171839,3.176865,2,0x5F375B56
0.123613,2.844255,2.887147,2.843280,2.844254,2,0x5F375B57
0.081574,3.501263,3.559770,3.499788,3.501262,2,0x5F375B58
0.263349,1.948650,1.905777,1.947246,1.948649,2,0x5F375B59
0.638591,1.251379,1.293885,1.249188,1.251373,2,0x5F375B5A
0.148819,2.592218,2.674403,2.588268,2.592209,2,0x5F375B5B
0.065906,3.895270,3.810456,3.892520,3.895267,2,0x5F375B5C
0.385276,1.611068,1.661923,1.608635,1.611062,2,0x5F375B5D
0.123440,2.846248,2.889918,2.845237,2.846247,2,0x5F375B5E
0.333391,1.731901,1.765694,1.730906,1.731900,2,0x5F375B5F
0.823214,1.102157,1.109262,1.102088,1.102088,1,0x5F375B60
0.482875,1.439072,1.466725,1.438270,1.439071,2,0x5F375B61
0.995667,1.002173,0.968405,1.000486,1.002169,2,0x5F375B62
0.102602,3.121919,3.223318,3.116926,3.121907,2,0x5F375B63
0.148697,2.593281,2.675381,2.589341,2.593272,2,0x5F375B64
1.148014,0.933311,0.929235,0.933284,0.933284,1,0x5F375B65
0.482847,1.439113,1.466782,1.438311,1.439113,2,0x5F375B66
0.374897,1.633217,1.682683,1.630947,1.633213,2,0x5F375B67
1.753488,0.755177,0.777867,0.754144,0.755175,2,0x5F375B68
0.175526,2.386869,2.460742,2.383404,2.386862,2,0x5F375B69
0.082944,3.472216,3.537846,3.470343,3.472214,2,0x5F375B6A
1.055169,0.973507,0.952446,0.972828,0.973506,2,0x5F375B6B
1.077159,0.963519,0.946949,0.963094,0.963518,2,0x5F375B6C
0.073756,3.682155,3.684863,3.682152,3.682152,1,0x5F375B6D
0.141810,2.655503,2.730477,2.652298,2.655497,2,0x5F375B6E
0.080953,3.514659,3.569706,3.513359,3.514658,2,0x5F375B6F
0.460984,1.472845,1.510510,1.471388,1.472843,2,0x5F375B70
0.127112,2.804832,2.848061,2.803828,2.804832,2,0x5F375B71
0.036994,5.199160,5.362284,5.191402,5.199142,2,0x5F375B72
1.461653,0.827138,0.850826,0.826111,0.827136,2,0x5F375B73
0.720186,1.178359,1.212292,1.176879,1.178356,2,0x5F375B74
0.116755,2.926597,2.996883,2.924045,2.926593,2,0x5F375B75
0.326592,1.749836,1.779295,1.749088,1.749836,2,0x5F375B76
0.270227,1.923693,1.892025,1.922916,1.923693,2,0x5F375B77
1.373999,0.853114,0.872740,0.852431,0.853113,2,0x5F375B78
1.003375,0.998317,0.965396,0.996706,0.998313,2,0x5F375B79
0.201565,2.227370,2.252437,2.226945,2.227370,2,0x5F375B7A
0.080544,3.523581,3.576260,3.522394,3.523581,2,0x5F375B7B
0.059883,4.086468,3.948702,4.079579,4.086451,2,0x5F375B7C
0.113277,2.971180,3.052526,2.967809,2.971174,2,0x5F375B7D
0.142817,2.646124,2.722424,2.642792,2.646118,2,0x5F375B7E
0.969971,1.015361,0.981254,1.013662,1.015357,2,0x5F375B7F
0.415176,1.551972,1.602127,1.549514,1.551966,2,0x5F375B80
0.153026,2.556331,2.640750,2.552103,2.556321,2,0x5F375B81
1.096640,0.954922,0.942080,0.954664,0.954922,2,0x5F375B82
0.448768,1.492758,1.534945,1.490952,1.492754,2,0x5F375B83
0.861380,1.077464,1.071100,1.077407,1.077407,1,0x5F375B84
